2021.03.24 23:05:00;1.36863;1.36863;1.36849;1.36856
2021.03.24 23:00:00;1.3686;1.36866;1.36849;1.3686
2021.03.24 22:55:00;1.36874;1.36898;1.36859;1.36863
2021.03.24 22:50:00;1.36906;1.36906;1.36866;1.36872
2021.03.24 22:45:00;1.36878;1.36929;1.36859;1.36908
2021.03.24 22:40:00;1.36859;1.36883;1.36849;1.3688
2021.03.24 22:35:00;1.36859;1.3688;1.36843;1.36855
2021.03.24 22:30:00;1.36866;1.3688;1.36852;1.36858
2021.03.24 22:25:00;1.36905;1.36905;1.3687;1.3687
2021.03.24 22:20:00;1.36933;1.36935;1.36899;1.36908
2021.03.24 22:15:00;1.36935;1.36943;1.36904;1.36935
2021.03.24 22:10:00;1.36949;1.36956;1.36929;1.36938
2021.03.24 22:05:00;1.36932;1.36951;1.36927;1.36948
2021.03.24 22:00:00;1.36924;1.36938;1.36895;1.36934
2021.03.24 21:55:00;1.36911;1.36951;1.3691;1.36922
2021.03.24 21:50:00;1.36937;1.36937;1.36907;1.36914
2021.03.24 21:45:00;1.36896;1.36944;1.36892;1.3694
2021.03.24 21:40:00;1.36948;1.36953;1.36899;1.36899
2021.03.24 21:35:00;1.36967;1.36982;1.36941;1.3695
2021.03.24 21:30:00;1.37008;1.37008;1.36965;1.36971
2021.03.24 21:25:00;1.37049;1.37058;1.3701;1.37012
2021.03.24 21:20:00;1.37053;1.37066;1.37034;1.37046
2021.03.24 21:15:00;1.37029;1.37068;1.37025;1.37056
2021.03.24 21:10:00;1.37061;1.37061;1.37022;1.37027
2021.03.24 21:05:00;1.37071;1.37082;1.37058;1.37063
2021.03.24 21:00:00;1.37121;1.37123;1.37051;1.37068
2021.03.24 20:55:00;1.37117;1.37134;1.37098;1.37117
2021.03.24 20:50:00;1.3711;1.37138;1.37101;1.37119
2021.03.24 20:45:00;1.37079;1.37112;1.3705;1.37107
2021.03.24 20:40:00;1.37161;1.37167;1.37075;1.37075
2021.03.24 20:35:00;1.37176;1.37176;1.37149;1.37164
2021.03.24 20:30:00;1.37176;1.37205;1.37168;1.37177
2021.03.24 20:25:00;1.37128;1.37187;1.37119;1.37173
2021.03.24 20:20:00;1.37124;1.37137;1.37099;1.3713
2021.03.24 20:15:00;1.37104;1.3714;1.37088;1.37127
2021.03.24 20:10:00;1.37149;1.37156;1.37106;1.37107
